value,type
-2.9119682841070684,variable 2
-2.839454645272617,variable 2
-2.962771112522406,variable 2
-2.990542472383886,variable 2
-2.9958685293114082,variable 2
-2.981313501401829,variable 2
-2.9704822659206225,variable 2
-2.6515019777726243,variable 2
-2.977189258169847,variable 2
-2.9466036527623367,variable 2
-2.990111826519186,variable 2
-2.8084264403637795,variable 2
-2.904867442197548,variable 2
-2.997404861909266,variable 2
-2.937768956140639,variable 2
-2.6914646313271353,variable 2
-2.9075891492581403,variable 2
-2.934930640281067,variable 2
-2.9924678668248403,variable 2
-2.649721577842217,variable 2
-2.849784120692672,variable 2
-2.9842039432293443,variable 2
-2.9984211993840573,variable 2
-2.8983466499088824,variable 2
-2.92094288838237,variable 2
-2.9713092142077837,variable 2
-2.9961037049834447,variable 2
-2.9365078832657834,variable 2
-2.9955892134642004,variable 2
-2.9927565435704584,variable 2
-2.987511577314295,variable 2
-2.9573716795126987,variable 2
-2.949173231305691,variable 2
-2.9962042300569744,variable 2
-2.9995736953811774,variable 2
-2.950922823779784,variable 2
-2.993391462212664,variable 2
-2.9893809892880374,variable 2
-2.9986924188892243,variable 2
-2.97901670436912,variable 2
-2.8669487698400107,variable 2
-2.9830896066124892,variable 2
-2.9710965540016763,variable 2
-2.9295528709512064,variable 2
-2.976607108908228,variable 2
-2.9813134377763513,variable 2
-2.936790046353119,variable 2
-2.9826272402658702,variable 2
-2.9861898216400604,variable 2
-2.9450994462588183,variable 2
-2.958636808511759,variable 2
-2.964304235214913,variable 2
-2.9811506329039514,variable 2
-2.9853592323849365,variable 2
-2.9902012521281267,variable 2
-2.9741164577699903,variable 2
-2.8896027198030683,variable 2
-2.998060837403325,variable 2
-2.970421614933982,variable 2
-2.827382366216942,variable 2
-2.9892640774727197,variable 2
-2.972617330170231,variable 2
-2.980931303157142,variable 2
-2.930372475267601,variable 2
-2.966342108366025,variable 2
-2.9544765548500225,variable 2
-2.9955371407825946,variable 2
-2.937192238904181,variable 2
-2.9913652452490713,variable 2
-2.9598368486471083,variable 2
-2.9860894206362123,variable 2
-2.989682224112321,variable 2
-2.972133931626632,variable 2
-2.9534317990556063,variable 2
-2.996001904219087,variable 2
-2.9983575420935944,variable 2
-2.9930347101824744,variable 2
-2.9191175131923974,variable 2
-2.9501302730165175,variable 2
-2.920491909405627,variable 2
-2.9451068506737883,variable 2
-2.9979302492915707,variable 2
-2.997693292106158,variable 2
-2.989358052303318,variable 2
-2.997592538776227,variable 2
-2.9403829707176357,variable 2
-2.9697952539185297,variable 2
-2.9910059346793587,variable 2
-2.9729191853429224,variable 2
-2.899068091247608,variable 2
-2.9170973963214815,variable 2
-2.973937797428542,variable 2
-2.994317569216221,variable 2
-2.9707073569544398,variable 2
-2.9722749296618605,variable 2
-2.994929676534026,variable 2
-2.976432886443851,variable 2
-2.9339065397026753,variable 2
-2.9614651200602773,variable 2
-2.9884834978430868,variable 2
-2.9218700706565004,variable 2
-2.915765818464123,variable 2
-2.9063267116167877,variable 2
-2.9518993157991504,variable 2
-2.947970060796838,variable 2
-2.953536971970284,variable 2
-2.9688139581755952,variable 2
-2.995712871170794,variable 2
-2.9830618340914627,variable 2
-2.988716532517798,variable 2
-2.958709580151906,variable 2
-2.9256902358006633,variable 2
-2.859963451119757,variable 2
-2.9777110427594753,variable 2
-2.9914463804582647,variable 2
-2.9933054405667816,variable 2
-2.9497902711886566,variable 2
-2.9836708253514965,variable 2
-2.9976872349606785,variable 2
-2.9791773077999903,variable 2
-2.8705885209654953,variable 2
-2.991556202804727,variable 2
-2.9923176232123803,variable 2
-2.945781646584158,variable 2
-2.9683435113933054,variable 2
-2.979609522032716,variable 2
-2.99704881055465,variable 2
-2.995661396568678,variable 2
-2.884529605962237,variable 2
-2.9644776750859143,variable 2
-2.997072937335803,variable 2
-2.9790934176076114,variable 2
-2.9252588319974597,variable 2
-2.91627804491636,variable 2
-2.981959847179834,variable 2
-2.929828830554464,variable 2
-2.859770546624483,variable 2
-2.9587392137181556,variable 2
-2.9171954034167302,variable 2
-2.971314821203008,variable 2
-2.9761147272424933,variable 2
-2.9375365044343673,variable 2
-2.831741328608158,variable 2
-2.9700357582243258,variable 2
-2.93943429575713,variable 2
-2.7775958800483065,variable 2
-2.9701048713995033,variable 2
-2.9608579580327286,variable 2
-2.9748964743141455,variable 2
-2.993354540347941,variable 2
-2.991905024714437,variable 2
-2.980083088054051,variable 2
-2.9930382771858195,variable 2
-2.99096527958973,variable 2
-2.8824890414534172,variable 2
-2.988429470268678,variable 2
-2.9472012105240233,variable 2
-2.9791042593890156,variable 2
-2.980536850645445,variable 2
-2.9860066120769546,variable 2
-2.9920640915900205,variable 2
-2.948534327322624,variable 2
-2.9552039674398327,variable 2
-2.994266058029456,variable 2
-2.933960004986925,variable 2
-2.8948960096095626,variable 2
-2.6628730356663937,variable 2
-2.776018691940565,variable 2
-2.9734933575602716,variable 2
-2.904665160897495,variable 2
-2.9869713715582287,variable 2
-2.975194626484033,variable 2
-2.9753125244942558,variable 2
-2.9585858922232107,variable 2
-2.978490629831656,variable 2
-2.9436026171294416,variable 2
-2.993424674712036,variable 2
-2.9855582274290655,variable 2
-2.995262374157044,variable 2
-2.9990367695184874,variable 2
-2.988832505857319,variable 2
-2.9284164165276576,variable 2
-2.9926443082277534,variable 2
-2.9788117953368363,variable 2
-2.9834516196743683,variable 2
-2.9911819879668573,variable 2
-2.9969774657158412,variable 2
-2.974074684462591,variable 2
-2.9760615363431158,variable 2
-2.994581417709794,variable 2
-2.989042660810241,variable 2
-2.9942004601619225,variable 2
-2.9947423901684354,variable 2
-2.9924554837162387,variable 2
-2.9557588500029732,variable 2
-2.9076770764870807,variable 2
-2.957086548296827,variable 2
-2.979092113285318,variable 2
-2.984813888871544,variable 2
-2.9935773647241146,variable 2
-2.9959756937035382,variable 2
-2.9839723814844423,variable 2
-2.858723326933442,variable 2
-2.970105157714153,variable 2
-2.968635965901663,variable 2
-2.995334138924006,variable 2
-2.9990902721827055,variable 2
-2.9942132647893147,variable 2
-2.984998848135287,variable 2
-2.957843349494798,variable 2
-2.9860886571304794,variable 2
-2.9873416082131037,variable 2
-2.988219235783909,variable 2
-2.9633772247295727,variable 2
-2.9919310387863227,variable 2
-2.9971478308856314,variable 2
-2.9937843113623224,variable 2
-2.989879685782437,variable 2
-2.9759283523118705,variable 2
-2.999714280646119,variable 2
-2.9980721730775,variable 2
-2.992709969720764,variable 2
-2.9979050217896535,variable 2
-2.9701409311390035,variable 2
-2.992042952025047,variable 2
-2.990425956637167,variable 2
-2.9643670144737833,variable 2
-2.8697912849811122,variable 2
-2.9950794143239383,variable 2
-2.8985373593251746,variable 2
-2.9341689788919165,variable 2
-2.982724746310482,variable 2
-2.9637815646405072,variable 2
-2.962034918026033,variable 2
-2.9958991713414798,variable 2
-2.996441527638693,variable 2
-2.984323622752943,variable 2
-2.942504568634884,variable 2
-2.9910724193269878,variable 2
-2.977011846478399,variable 2
-2.9330448025949316,variable 2
-2.99669419713583,variable 2
-2.97987109591546,variable 2
-2.9897102988543667,variable 2
-2.9540565137618224,variable 2
-2.9799190536192945,variable 2
-2.9752607778932227,variable 2
-2.9966065975780998,variable 2
-2.998379270194237,variable 2
-2.9072331488039063,variable 2
-2.909676755263915,variable 2
-2.990252626520115,variable 2
-2.981080027711321,variable 2
-2.929035691255528,variable 2
-2.979895325292696,variable 2
-2.988337356483303,variable 2
-2.9665861247981913,variable 2
-2.9718931767955175,variable 2
-2.987029646133276,variable 2
-2.9737605527539728,variable 2
-2.953801717583093,variable 2
-2.996163487482314,variable 2
-2.9489641834360816,variable 2
-2.955978052498827,variable 2
-2.9836095540164482,variable 2
-2.9536803837970735,variable 2
-2.991700328827504,variable 2
-2.9929587676075817,variable 2
-2.926256940772883,variable 2
-2.9991078972353535,variable 2
-2.9948870108793018,variable 2
-2.995602383938089,variable 2
-2.9535427937014958,variable 2
-2.9906721729202257,variable 2
-2.995854783026946,variable 2
-2.9805291328749974,variable 2
-2.9884321902578503,variable 2
-2.9977105886922772,variable 2
-2.9941691484736976,variable 2
-2.9874036685040752,variable 2
-2.9857948092241595,variable 2
-2.9696338678942835,variable 2
-2.9640000927062977,variable 2
-2.9470798369720805,variable 2
-2.9899017837061685,variable 2
-2.9986924188892243,variable 2
-2.9997987530116186,variable 2
-2.9969330153664666,variable 2
-2.981432799172561,variable 2
-2.9844746314617727,variable 2
-2.9805614164423946,variable 2
-2.9768237059407694,variable 2
-2.995948951915251,variable 2
-2.9957140466514947,variable 2
-2.9795459379115528,variable 2
-2.9618557916279604,variable 2
-2.998641555091695,variable 2
-2.971830187572571,variable 2
-2.994945132753202,variable 2
-2.99408956095425,variable 2
-2.9865159658388727,variable 2
-2.9933287593043674,variable 2
-2.950763489677194,variable 2
-2.902167506980115,variable 2
-2.971003285413881,variable 2
-2.985913050811962,variable 2
-2.987519848626399,variable 2
-2.990273503629993,variable 2
-2.9866007149752005,variable 2
-2.9883935854992414,variable 2
-2.9965779056689206,variable 2
-2.961272430300991,variable 2
-2.9200034184378545,variable 2
-2.9933250213075513,variable 2
-2.999365735507237,variable 2
-2.9985108954012785,variable 2
-2.98512896859978,variable 2
-2.9387514448612806,variable 2
-2.97752034527296,variable 2
-2.9593613754520782,variable 2
-2.9971781961448754,variable 2
-2.9888421133044556,variable 2
-2.9981412631884417,variable 2
-2.983575291696694,variable 2
-2.9596962490664342,variable 2
-2.9886539409540873,variable 2
-2.9938086783296534,variable 2
-2.8114490609399923,variable 2
-2.9015652321845735,variable 2
-2.9692579844782605,variable 2
-2.9681734723040885,variable 2
-2.821603396098154,variable 2
-2.819891067475727,variable 2
-2.9267082712803907,variable 2
-2.9885541698424687,variable 2
-2.9840763423337693,variable 2
-2.9871253070390336,variable 2
-2.9646608687426506,variable 2
-2.9383481197767156,variable 2
-2.9682701034983814,variable 2
-2.904238933822223,variable 2
-2.873917568204974,variable 2
-2.988924587829955,variable 2
-2.9629956500145673,variable 2
-2.9935934858295328,variable 2
-2.9595871345534115,variable 2
-2.992262682612366,variable 2
-2.9864927107267647,variable 2
-2.98858761139356,variable 2
-2.990101595542368,variable 2
-2.997426218596183,variable 2
-2.91329291883417,variable 2
-2.9926491183138695,variable 2
-2.9442907266710248,variable 2
-2.9825335358435527,variable 2
-2.9634509030327765,variable 2
-2.999149267316288,variable 2
-2.911150111363922,variable 2
-2.9892703334478172,variable 2
-2.995722011765987,variable 2
-2.9883472979641974,variable 2
-2.9922061831881472,variable 2
-2.7247268778693656,variable 2
-2.898790294458681,variable 2
-2.9247366648596467,variable 2
-2.997812367187718,variable 2
-2.9857153346399348,variable 2
-2.9623207236719686,variable 2
-2.9930294968698936,variable 2
-2.9604843969466423,variable 2
-2.8609485405318007,variable 2
-2.9136416723464915,variable 2
-2.988502830444493,variable 2
-2.9830521948315876,variable 2
-2.9956559820405237,variable 2
-2.98836371333745,variable 2
-2.9994823610079044,variable 2
-2.9910910512528206,variable 2
-2.864834841974102,variable 2
-2.9946343191132474,variable 2
-2.935403615380778,variable 2
-2.9789257008483316,variable 2
-2.9996914160353803,variable 2
-2.9805535268831567,variable 2
-2.9981693936027805,variable 2
-2.8606700040966953,variable 2
-2.99222791128879,variable 2
-2.9842136461146973,variable 2
-2.3806787400338507,variable 2
-2.8493596687682285,variable 2
-2.7629086527117495,variable 2
-2.9194903425854895,variable 2
-2.957280154262993,variable 2
-2.7255588366628976,variable 2
-2.8836397654809827,variable 2
-2.9605331181562096,variable 2
-2.9485661678976327,variable 2
-2.97507246238553,variable 2
-2.918040302041794,variable 2
-2.9876576136920407,variable 2
-2.9756095409493657,variable 2
-2.981552924074504,variable 2
-2.990666160312581,variable 2
-2.9958910527305225,variable 2
-2.994471695573459,variable 2
-2.933768675222225,variable 2
-2.988098108780692,variable 2
-2.9560230738868647,variable 2
-2.945764276828739,variable 2
-2.979373624211507,variable 2
-2.903662067065892,variable 2
-2.944146716764745,variable 2
-2.938777356337084,variable 2
-2.9795776711185673,variable 2
-2.928413434083389,variable 2
-2.9427340816394034,variable 2
-2.965823242595187,variable 2
-2.9960152655694086,variable 2
-2.7510707245828567,variable 2
-2.808615280781664,variable 2
-2.878240847837645,variable 2
-2.995616731483316,variable 2
-2.939058549135884,variable 2
-2.8691660254817433,variable 2
-2.967264995920409,variable 2
-2.8433301749215394,variable 2
-2.54545725884619,variable 2
-2.941657968028291,variable 2
-2.9866803581669417,variable 2
-2.991352993368017,variable 2
-2.963827583357908,variable 2
-2.8154367273121292,variable 2
-2.8091941612843647,variable 2
-2.9650436332540893,variable 2
-2.474157929751104,variable 2
-2.999530831692153,variable 2
-2.9834596682973005,variable 2
-2.9680549698518277,variable 2
-2.9935936942029726,variable 2
-2.909132122765236,variable 2
-2.9950467267347576,variable 2
-2.983620414885496,variable 2
-2.994707268904732,variable 2
-2.9410341838446867,variable 2
-2.9546032077259796,variable 2
-2.9717571327990484,variable 2
-2.9742789731464665,variable 2
-2.9024856383453264,variable 2
-2.9676971878842173,variable 2
-2.994198742274024,variable 2
-2.964046342066055,variable 2
-2.9874142939588553,variable 2
-2.9946414165352877,variable 2
-2.9688284767142936,variable 2
-2.9881396244049068,variable 2
-2.992834230278759,variable 2
-2.9721692604684566,variable 2
-2.9924155746353365,variable 2
-2.9954634258947404,variable 2
-2.9964568144550348,variable 2
-2.995493308395672,variable 2
-2.89715159642035,variable 2
-2.9781256740914324,variable 2
-2.9938383262116357,variable 2
-2.7985513208426984,variable 2
-2.9769270416697777,variable 2
-2.9908663300420923,variable 2
-2.9939114096166235,variable 2
-2.9133116151807994,variable 2
-2.9639735227068003,variable 2
-2.9450338563444696,variable 2
-2.9687102740970968,variable 2
-2.9931764240043273,variable 2
-2.986739959333199,variable 2
-2.9137819442559554,variable 2
-2.911792343754793,variable 2
-2.9749462930632036,variable 2
-2.972556586926648,variable 2
-2.9460515617670318,variable 2
-2.9897637919747626,variable 2
-2.9892113955771644,variable 2
-2.945608473940163,variable 2
-2.9119661844663036,variable 2
-2.9876745539754843,variable 2
-2.9963713614618595,variable 2
-2.9844163759743685,variable 2
-2.9792535152159343,variable 2
-2.966767431959513,variable 2
-2.9766172412655556,variable 2
-2.8586697622343835,variable 2
-2.6883448753247183,variable 2
-2.963024341923747,variable 2
-2.987305192170928,variable 2
-2.7794812500871804,variable 2
-2.994262701785506,variable 2
-2.996821813142456,variable 2
-2.9773698988542896,variable 2
-2.944093408158234,variable 2
-2.687053047484568,variable 2
-2.9781732977615083,variable 2
-2.6869170480259332,variable 2
-2.9200341972627033,variable 2
-2.997384290201681,variable 2
-2.9077977294804884,variable 2
-2.9586183571232194,variable 2
-2.9983631331824494,variable 2
-2.9299040994946113,variable 2
-2.884494246102992,variable 2
-2.9999189168841665,variable 2
-2.99027504018528,variable 2
-2.990666494346339,variable 2
-2.9904786838658755,variable 2
-2.9839644410248223,variable 2
-2.94331420283892,variable 2
-2.8163857887974117,variable 2
-2.9818142975369932,variable 2
-2.9945638570779423,variable 2
-2.712276843217986,variable 2
-2.9042631035505733,variable 2
-2.993174467520887,variable 2
-2.9963860589472135,variable 2
-2.986739959333199,variable 2
-2.9188942736599817,variable 2
-2.9079349378232,variable 2
-2.982735874406536,variable 2
-2.9916173452981827,variable 2
-2.999601050360006,variable 2
-2.923966903947182,variable 2
-2.9967033273918835,variable 2
-2.9573621834101482,variable 2
-2.9989704017826737,variable 2
-2.990728691432088,variable 2
-2.952863229061571,variable 2
-2.981743851408057,variable 2
-2.9910667145075913,variable 2
-2.9633843825958164,variable 2
-2.8484118718393154,variable 2
-2.9246952685332026,variable 2
-2.9809998914221283,variable 2
-2.9989944808447184,variable 2
-2.9619382072998928,variable 2
-2.984770416763889,variable 2
-2.9723928594848217,variable 2
-2.974780850914752,variable 2
-2.91607002777949,variable 2
-2.9706314835722543,variable 2
-2.9984373443490298,variable 2
-2.9927044343042026,variable 2
-2.9521722436483944,variable 2
-2.946254654291926,variable 2
-2.9829057926073452,variable 2
-2.9155488635382696,variable 2
-2.9681823003391226,variable 2
-2.990783565225351,variable 2
-2.9905907004960004,variable 2
-2.9966157787345353,variable 2
-2.9991855576981448,variable 2
-2.9742811682254477,variable 2
-2.9144483575096345,variable 2
-2.917023441247449,variable 2
-2.9946257583052196,variable 2
-2.9815871227687802,variable 2
-2.9706381260721284,variable 2
-2.8731318492273776,variable 2
-2.8933271962053264,variable 2
-2.9956612200079773,variable 2
-2.9904195360311463,variable 2
-2.944607263422701,variable 2
-2.7923853344399223,variable 2
-2.9803567905434867,variable 2
-2.990989409552157,variable 2
-2.99845829303757,variable 2
-2.9357910372771863,variable 2
-2.9995607277134986,variable 2
-2.9728202000059536,variable 2
-2.9818366459860437,variable 2
-2.9979739122756586,variable 2
-2.978088310029639,variable 2
-2.9892724760357794,variable 2
-2.998912594854888,variable 2
-2.95849226733274,variable 2
-2.9849928832467505,variable 2
-2.992173734194508,variable 2
-2.987582787744282,variable 2
-2.9385280239962537,variable 2
-2.979180727669418,variable 2
-2.95424403076977,variable 2
-2.7166961257433577,variable 2
-2.7732793001784395,variable 2
-2.9443314151640294,variable 2
-2.942976649796633,variable 2
-2.994673611027016,variable 2
-2.974436605267527,variable 2
-2.977611536488908,variable 2
-2.9746144384777655,variable 2
-2.9976882179743094,variable 2
-2.9804458884812175,variable 2
-2.9772682189783395,variable 2
-2.9910665999817314,variable 2
-2.980346616829599,variable 2
-2.9953576167252858,variable 2
-2.9891259465605815,variable 2
-2.9404562100050433,variable 2
-2.977667443400865,variable 2
-2.933342261247112,variable 2
-2.9893344472510823,variable 2
-2.979251976274692,variable 2
-2.9446923306864177,variable 2
-2.939402774900147,variable 2
-2.9909176877323924,variable 2
-2.977567045578291,variable 2
-2.9964692285810575,variable 2
-2.9726625678848926,variable 2
-2.999483837914306,variable 2
-2.997514432139773,variable 2
-2.9471025910335515,variable 2
-2.9299197831748702,variable 2
-2.9964833423026533,variable 2
-2.9646950594837422,variable 2
-2.9360207308189983,variable 2
-2.9978619155284956,variable 2
-2.941213210032632,variable 2
-2.9892545336510614,variable 2
-2.974714228677027,variable 2
-2.9961464199479146,variable 2
-2.955057493636928,variable 2
-2.986616144153549,variable 2
-2.971997172638857,variable 2
-2.9933280276113736,variable 2
-2.9906061296743487,variable 2
-2.9612289740997055,variable 2
-2.8882505797819467,variable 2
-2.944390388028695,variable 2
-2.9753566296754137,variable 2
-2.993856628080303,variable 2
-2.9667886065184996,variable 2
-2.973446783710578,variable 2
-2.992977721637396,variable 2
-2.990094517207971,variable 2
-2.9573563139598282,variable 2
-2.8463153328164683,variable 2
-2.9655708124889104,variable 2
-2.965586619443532,variable 2
-2.9569853456119595,variable 2
-2.935746537618066,variable 2
-2.9964420859522605,variable 2
-2.9942747556322606,variable 2
-2.992230869873504,variable 2
-2.9572977467075834,variable 2
-2.9448801530966584,variable 2
-2.9767650114375694,variable 2
-2.970034612965727,variable 2
-2.972775328137789,variable 2
-2.9969221672225146,variable 2
-2.998816297694353,variable 2
-2.995890011658643,variable 2
-2.996845317189246,variable 2
-2.953830444486285,variable 2
-2.976785339777702,variable 2
-2.990751501165852,variable 2
-2.9932732937941617,variable 2
-2.9935808752598483,variable 2
-2.9728623836976844,variable 2
-2.9989853092321046,variable 2
-2.948937117157858,variable 2
-2.8544304920918617,variable 2
-2.753795974787239,variable 2
-2.7565628957029387,variable 2
-2.980823092125903,variable 2
-2.9915190916542076,variable 2
-2.98565034121444,variable 2
-2.817893784198129,variable 2
-2.9905289042507612,variable 2
-2.9322576854474627,variable 2
-2.9945792226308128,variable 2
-2.988360759524647,variable 2
-2.6399457935982324,variable 2
-2.9623348604578004,variable 2
-2.9350116267657063,variable 2
-2.9805761457404873,variable 2
-2.9892164060835356,variable 2
-2.9833899029609765,variable 2
-2.9789107488610664,variable 2
-2.9953978320037997,variable 2
-2.996551000045028,variable 2
-2.9756414173137054,variable 2
-2.9911333940082456,variable 2
-2.99035843568957,variable 2
-2.985917822722791,variable 2
-2.909675822355348,variable 2
-2.831215845787637,variable 2
-2.989796826322797,variable 2
-2.7866745278860563,variable 2
-2.9862847985719325,variable 2
-2.845060399800213,variable 2
-2.9947988259671763,variable 2
-2.980953635699823,variable 2
-2.993736041893647,variable 2
-2.9932717349699574,variable 2
-2.9920312767498842,variable 2
-2.9826046850340173,variable 2
-2.9641908673387047,variable 2
-2.8037350475765526,variable 2
-2.99437803887025,variable 2
-2.9906192047100206,variable 2
-2.9972994981181555,variable 2
-2.8196210250418976,variable 2
-2.977333632331987,variable 2
-2.988068141180684,variable 2
-2.9392987353142916,variable 2
-2.9860536551645467,variable 2
-2.9834523672737316,variable 2
-2.966802239867739,variable 2
-2.9922480773839544,variable 2
-2.974584534503235,variable 2
-2.9424420884157594,variable 2
-2.9618005217660985,variable 2
-2.982754904786923,variable 2
-2.9968807629428857,variable 2
-2.9968036607936615,variable 2
-2.9866944810347,variable 2
-2.9675743270867327,variable 2
-2.9571581524094577,variable 2
-2.8874099790579026,variable 2
-2.9856471758469234,variable 2
-2.9643841814229916,variable 2
-2.900495528840342,variable 2
-2.896249084925207,variable 2
-2.764751661702874,variable 2
-2.967267954505123,variable 2
-2.982124074081661,variable 2
-2.9138934638120357,variable 2
-2.933380038874511,variable 2
-2.9469757615968937,variable 2
-2.991216269374255,variable 2
-2.9734512534003876,variable 2
-2.8696028780117953,variable 2
-2.9953229249335567,variable 2
-2.9205245111004126,variable 2
-2.9878628217640695,variable 2
-2.976361164624087,variable 2
-2.768351495794271,variable 2
-2.9996414247022143,variable 2
-2.98019620620026,variable 2
-2.936435350221178,variable 2
-2.982145150021157,variable 2
-2.989358829727124,variable 2
-2.8902509361701183,variable 2
-2.5030451118843438,variable 2
-2.964668074328003,variable 2
-2.9174929797760445,variable 2
-2.921379430738218,variable 2
-2.9905775936475893,variable 2
-2.9935118416165176,variable 2
-2.9969801499156827,variable 2
-2.9300764927265037,variable 2
-2.998126598311145,variable 2
-2.993149176393492,variable 2
-2.9923537823666893,variable 2
-2.979061573056011,variable 2
-2.842265268938328,variable 2
-2.997775830257135,variable 2
-2.9971912711805473,variable 2
-2.928037502948258,variable 2
-2.9952275694300923,variable 2
-2.2527247946360207,variable 2
-2.9529362838350934,variable 2
-2.9796731988084812,variable 2
-2.9896647867548323,variable 2
-2.9966887332979306,variable 2
-2.9968728892900174,variable 2
-2.9162668213820897,variable 2
-2.7175033739919785,variable 2
-2.975065543114827,variable 2
-2.9967739564440676,variable 2
-2.9515558336576584,variable 2
-2.8697981446029295,variable 2
-2.9868120947185686,variable 2
-2.9821217994708324,variable 2
-2.9650487773739633,variable 2
-2.970592322090715,variable 2
-2.9456972951070655,variable 2
-2.969084740255603,variable 2
-2.892549422459261,variable 2
-2.9778832610213044,variable 2
-2.9211701983547234,variable 2
-2.4580770817632236,variable 2
-2.9891559141605892,variable 2
-2.7379633234254115,variable 2
-2.9740753716177504,variable 2
-2.9349551830137806,variable 2
-2.8986270394360263,variable 2
-2.979137987254757,variable 2
-2.963515578330883,variable 2
-2.9776025295072173,variable 2
-2.8668836762043886,variable 2
-2.9749053659746574,variable 2
-2.7308708482662123,variable 2
-2.9738579156412595,variable 2
-2.9149995927422645,variable 2
-2.975093188384898,variable 2
-2.992359647840417,variable 2
-2.8569534490664137,variable 2
-2.9638975061672896,variable 2
-2.963994930691758,variable 2
-2.979601244358064,variable 2
-2.967896478786818,variable 2
-2.968470762348753,variable 2
-2.967105061352373,variable 2
3.0,variable 2
-2.778557754114166,variable 2
-2.8311846056780747,variable 2
-2.9409194989210894,variable 2
-2.9782492665819107,variable 2
-2.868245746571946,variable 2
-2.9712546712670047,variable 2
-2.980122379172501,variable 2
-2.9897868880231764,variable 2
-2.974626694335412,variable 2
-2.9898166647467512,variable 2
-2.952211080639997,variable 2
-2.976963570647176,variable 2
-2.930598539771228,variable 2
-2.9676344491865896,variable 2
-2.99224747612319,variable 2
-2.8965870555096913,variable 2
-2.9949782339079882,variable 2
-2.9983211228701454,variable 2
-2.9480742793293495,variable 2
-2.834333923668079,variable 2
-2.928418492308868,variable 2
-2.9978426584823437,variable 2
-2.9290097320606168,variable 2
-2.98852500392348,variable 2
-2.997539584086436,variable 2
-2.9921380021262185,variable 2
-2.9603206488265355,variable 2
-2.995459544740599,variable 2
-2.9446841707188995,variable 2
-2.987760861936017,variable 2
-2.9254073211373717,variable 2
-2.950532731999267,variable 2
-2.998281005415804,variable 2
-2.9996977650627388,variable 2
-2.8809339950119237,variable 2
-2.988092797643939,variable 2
-2.9498390512517907,variable 2
-2.9314680296434323,variable 2
-2.8712593096637455,variable 2
-2.9780107505722935,variable 2
-2.9493055396912995,variable 2
-2.9857143484450304,variable 2
-2.9281166212298078,variable 2
-2.875796436515343,variable 2
-2.758680956043626,variable 2
-2.986692637884142,variable 2
-2.873347937256097,variable 2
-2.7887039579362742,variable 2
-2.926043321412699,variable 2
-2.983314936241848,variable 2
-2.9953638774722937,variable 2
-2.9747682530701627,variable 2
-2.987076633548575,variable 2
-2.8275366866318876,variable 2
-2.9366512791862034,variable 2
-2.9390170494180388,variable 2
-2.872567045861623,variable 2
-2.9885950873871927,variable 2
-2.99170959826429,variable 2
-2.9605659329963454,variable 2
-2.853208644324023,variable 2
-2.9869166631912076,variable 2
-2.9750705059020897,variable 2
-2.976385482281673,variable 2
-2.543583558515249,variable 2
-2.9927912830812953,variable 2
-2.9487064557134657,variable 2
-2.9835287496597394,variable 2
-2.987166428980605,variable 2
-2.942600197727903,variable 2
-2.9411096277548974,variable 2
-2.939757411383203,variable 2
-2.8628249831208317,variable 2
-2.710599930127097,variable 2
-2.9228727803492816,variable 2
-2.952889700441578,variable 2
-2.9848870263581873,variable 2
-2.959440795954647,variable 2
-2.934760552677423,variable 2
-2.9724932445823002,variable 2
-2.913583432765457,variable 2
-2.9644169286610573,variable 2
-2.837539629737716,variable 2
-2.991641061695004,variable 2
-2.992140839822525,variable 2
-2.9512889120535113,variable 2
-2.9265984855185785,variable 2
-2.95807113347696,variable 2
-2.977730166192124,variable 2
-2.997410683640478,variable 2
-2.905507148656953,variable 2
-2.935985251661983,variable 2
-2.872738596055936,variable 2
-2.946001886175299,variable 2
-2.9638479260137736,variable 2
-2.6780996448090804,variable 2
-2.916040346494132,variable 2
-2.9287383773513094,variable 2
-2.968388558231534,variable 2
-2.939918908752035,variable 2
-2.8729184970942,variable 2
-2.9833074920609546,variable 2
-2.9218370824369377,variable 2
-2.989502084478515,variable 2
-2.927870040690889,variable 2
-2.875192853420916,variable 2
-2.952958934505163,variable 2
-2.9006434898887887,variable 2
-2.9852712288054226,variable 2
-2.99181533187849,variable 2
-2.832075171489775,variable 2
-2.997056054315289,variable 2
-2.932891411111961,variable 2
-2.9316128094179925,variable 2
-2.9311229727713664,variable 2
-2.985260348848732,variable 2
-2.993732303896831,variable 2
-2.731688228872161,variable 2
-2.881642774880582,variable 2
-2.9967882260480843,variable 2
-2.8812477879148726,variable 2
-2.9943043701108674,variable 2
-2.9607740678403496,variable 2
-2.9360543926733067,variable 2
-2.9878024030104227,variable 2
-2.9413070098931664,variable 2
-2.9319964710486675,variable 2
-2.996171895589195,variable 2
-2.979106149065704,variable 2
-2.988437709768043,variable 2
-2.953986855793492,variable 2
-2.6920667733044916,variable 2
-2.949826270483953,variable 2
-2.9955803313475102,variable 2
-2.936943399660803,variable 2
-2.9962205563545585,variable 2
-2.9694142963706587,variable 2
-2.9643411189043496,variable 2
-2.9727209442607045,variable 2
-2.9904502432773326,variable 2
-2.4029770935644574,variable 2
-2.895475526367041,variable 2
-2.910335495284981,variable 2
-2.9790343413515448,variable 2
-2.965426321414955,variable 2
-2.974585425259923,variable 2
-2.8927381515325594,variable 2
-2.9038315398883574,variable 2
-2.998673312158264,variable 2
